school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
175,https://western.wd1.myworkdayjobs.com/WESTERN/job/Gunnison-CO/Head-Alpine-Ski-Coach_R937,Head Alpine Ski Coach,Unclassified,Part-time,,,,2026-09-22
175,https://western.wd1.myworkdayjobs.com/WESTERN/job/Gunnison-CO/Director-of-the-Center-for-Disability-and-Accommodations_R936,Director of the Center for Disability and Accommodations,Non-academic,Full-time,Center for Disability and Accommodations,Learning Center,"October 15, 2026",2026-09-16
175,https://western.wd1.myworkdayjobs.com/WESTERN/job/Gunnison-CO/Academic-and-Success-Advisor--School-of-Business_R935,"Academic and Success Advisor, School of Business",Unclassified,Full-time,School of Business,Business,"September 28, 2026",2026-09-15
175,https://western.wd1.myworkdayjobs.com/WESTERN/job/Gunnison-CO/Bus-Driver--Part-time_R120,"Bus Driver, Part-time",Non-academic,Part-time,,,,2023-05-01
